datetime,Global_active_power,rolling_mean,rolling_std,z_score,is_anomaly
2006-12-24 08:00:00,1.4277666666666666,3.2458208333333336,1.2090402930920254,-1.5037167719341564,0
2006-12-24 09:00:00,2.7256666666666667,3.2241236111111107,1.2136929891178156,-0.41069442512537885,0
2006-12-24 10:00:00,2.6753333333333336,3.2117555555555555,1.2178773884910368,-0.4404566726432575,0
2006-12-24 11:00:00,2.0929333333333333,3.1673361111111116,1.2391408067403593,-0.8670546332858369,0
2006-12-24 12:00:00,1.5,3.1078027777777777,1.2845885418028145,-1.2516091537928236,0
2006-12-24 13:00:00,3.2399333333333336,3.1008708333333335,1.2833560325985176,0.10835847299398958,0
2006-12-24 14:00:00,1.3715333333333333,3.001436111111111,1.3220965097720254,-1.2328167919139492,0
2006-12-24 15:00:00,3.096833333333333,2.9617583333333335,1.303445573440912,0.10362918310691002,0
2006-12-24 16:00:00,2.007133333333333,2.8641763888888883,1.282564968718348,-0.6682258415431291,0
2006-12-24 17:00:00,1.6865,2.7072583333333333,1.178258627656656,-0.8663279091479581,0
2006-12-24 18:00:00,0.5052,2.5666666666666664,1.232380313774032,-1.6727520259988957,0
2006-12-24 19:00:00,0.4540333333333333,2.4140083333333333,1.2585239877929406,-1.5573600654503108,0
2006-12-24 20:00:00,0.4741,2.2595375,1.259679078497037,-1.4173748937152009,0
2006-12-24 21:00:00,0.4840333333333333,2.1426875,1.2897976927388455,-1.2859801006036582,0
2006-12-24 22:00:00,0.4797666666666666,1.982347222222222,1.2447330124418188,-1.2071508833913802,0
2006-12-24 23:00:00,0.4863333333333333,1.7708416666666666,1.02113445396169,-1.25792282137757,0
2006-12-25 00:00:00,0.9995666666666668,1.6446569444444445,0.9112919053526584,-0.7078854470106766,0
2006-12-25 01:00:00,1.2067666666666663,1.558451388888889,0.8457954949759813,-0.41580349423853297,0
2006-12-25 02:00:00,0.438,1.4807416666666668,0.859969369146118,-1.2125334972128454,0
2006-12-25 03:00:00,0.5899666666666668,1.4383749999999997,0.8783410162329369,-0.9659213422276687,0
2006-12-25 04:00:00,0.5786666666666667,1.3968152777777778,0.8949808069072173,-0.9141521301874451,0
2006-12-25 05:00:00,0.6201000000000001,1.3546569444444445,0.9071731253037407,-0.809720795243465,0
2006-12-25 06:00:00,0.2640666666666666,1.2866930555555556,0.925824967440476,-1.1045569355469305,0
2006-12-25 07:00:00,0.6768,1.253376388888889,0.9330602717264962,-0.6179412052578509,0
2006-12-25 08:00:00,2.6111,1.3026819444444444,0.973083184997835,1.3446106928242385,0
2006-12-25 09:00:00,1.4934666666666667,1.2513402777777778,0.9261125023727597,0.26144381840062153,0
2006-12-25 10:00:00,1.9156666666666664,1.2196875,0.8875042733686368,0.7841981019708083,0
2006-12-25 11:00:00,3.0446,1.2593402777777778,0.9474514862207752,1.8842756048051845,0
2006-12-25 12:00:00,2.9126,1.318198611111111,1.0051711222823994,1.5861989601019868,0
2006-12-25 13:00:00,2.224933333333333,1.2759069444444444,0.9400431102242705,1.009556241162679,0
2006-12-25 14:00:00,1.7837333333333334,1.2930819444444444,0.945615231725581,0.5188700143858055,0
2006-12-25 15:00:00,1.7403333333333333,1.236561111111111,0.8706861874249713,0.5785921833813785,0
2006-12-25 16:00:00,3.872833333333333,1.314298611111111,1.013973820016648,2.5232749324634582,0
2006-12-25 17:00:00,2.0718,1.3303527777777777,1.023131928389739,0.7246838864555352,0
2006-12-25 18:00:00,2.4230666666666663,1.410263888888889,1.0307503254063461,0.9825878807057437,0
2006-12-25 19:00:00,1.6295,1.4592416666666665,1.0110773250938068,0.16839298944572514,0
2006-12-25 20:00:00,1.9771333333333332,1.5218680555555553,0.9938059766741977,0.45810277706453045,0
2006-12-25 21:00:00,3.8368666666666655,1.6615694444444442,1.0739945657846457,2.0254266562633667,0
2006-12-25 22:00:00,4.2148666666666665,1.8171986111111107,1.1622889322691183,2.0628847001705735,0
2006-12-25 23:00:00,2.592233333333333,1.9049444444444443,1.1366570055548761,0.6046581207260306,0
2006-12-26 00:00:00,2.4242666666666666,1.964306944444444,1.1244547143552175,0.40905135293596206,0
2006-12-26 01:00:00,2.4026333333333336,2.014134722222222,1.115889948579602,0.3481513670820543,0
2006-12-26 02:00:00,2.4109333333333334,2.0963402777777778,1.0663000041445052,0.2950324058264956,0
2006-12-26 03:00:00,2.4490666666666665,2.1738027777777775,1.018569862467103,0.270245467720953,0
2006-12-26 04:00:00,2.9925,2.2743791666666664,0.9723386482300248,0.7385501282300659,0
2006-12-26 05:00:00,2.3877333333333337,2.3480305555555554,0.9062871517577794,0.04380816576818199,0
2006-12-26 06:00:00,2.3882,2.436536111111111,0.7902093208236602,-0.06116874331566812,0
2006-12-26 07:00:00,3.136066666666667,2.5390055555555553,0.7071860912098372,0.8442772256587704,0
2006-12-26 08:00:00,2.365933333333333,2.528790277777778,0.7078697925711382,-0.23006624403749856,0
2006-12-26 09:00:00,3.5450666666666666,2.614273611111111,0.7012528200864153,1.3273287876986422,0
2006-12-26 10:00:00,4.0419,2.7028666666666665,0.7422665887619314,1.8039789930014003,0
2006-12-26 11:00:00,2.373533333333333,2.6749055555555556,0.7414729126931426,-0.4064507510160995,0
2006-12-26 12:00:00,2.4647,2.656243055555555,0.7408666088599181,-0.2585391935132708,0
2006-12-26 13:00:00,2.8868,2.6838208333333333,0.736418839211201,0.27563005705297194,0
2006-12-26 14:00:00,3.8266,2.768940277777778,0.7458607894212286,1.4180390459229566,0
2006-12-26 15:00:00,2.6296000000000004,2.8059930555555552,0.7139457098521903,-0.2470678836239157,0
2006-12-26 16:00:00,3.450733333333333,2.788405555555556,0.6913642193055071,0.9580012376733963,0
2006-12-26 17:00:00,3.3423333333333334,2.8413444444444447,0.6826959016092577,0.7338390163291629,0
2006-12-26 18:00:00,3.2467,2.8756625000000002,0.6814558040551405,0.5444777163714305,0
2006-12-26 19:00:00,3.034,2.9341833333333334,0.6279969389752803,0.15894451146456226,0
2006-12-26 20:00:00,3.479,2.9967611111111108,0.6028065012413281,0.7999895288054125,0
2006-12-26 21:00:00,2.6584,2.947658333333333,0.5789227440678393,-0.4996492818728112,0
2006-12-26 22:00:00,0.8636,2.808022222222222,0.6586550801118667,-2.9521099600294276,0
2006-12-26 23:00:00,0.7682,2.7320208333333333,0.7788980683941075,-2.52128091340917,0
2006-12-27 00:00:00,0.4829666666666667,2.6511333333333336,0.9031393492449511,-2.400700034251982,0
2006-12-27 01:00:00,0.4934666666666666,2.5715847222222226,1.0043838122534794,-2.0690477387254975,0
2006-12-27 02:00:00,0.4795,2.4911083333333335,1.0914225302517206,-1.8431068422871806,0
2006-12-27 03:00:00,0.4441333333333333,2.4075694444444444,1.1687697258111327,-1.6799169825762517,0
2006-12-27 04:00:00,0.4740333333333333,2.3026333333333335,1.2256437792930754,-1.4919506229246289,0
2006-12-27 05:00:00,1.0365333333333333,2.2463333333333333,1.2523084099852613,-0.9660559574252467,0
2006-12-27 06:00:00,0.4744,2.1665916666666667,1.302795791675261,-1.2988924875867789,0
2006-12-27 07:00:00,2.049866666666667,2.1213333333333333,1.286416516983939,-0.055554842248312496,0
2006-12-27 08:00:00,2.164733333333333,2.11295,1.2854083963138005,0.04028551041196967,0
2006-12-27 09:00:00,2.328966666666666,2.062279166666667,1.2499809284656245,0.21335325517915166,0
2006-12-27 10:00:00,2.3169666666666666,1.9904069444444443,1.1787686220978393,0.2770346241835384,0
2006-12-27 11:00:00,1.3156,1.946326388888889,1.1835896023374317,-0.5328928098415942,0
2006-12-27 12:00:00,1.0784,1.888563888888889,1.1909960909217923,-0.6802405944605985,0
2006-12-27 13:00:00,0.2641666666666666,1.7792875,1.2154878773488005,-1.246512500509743,0
2006-12-27 14:00:00,0.2638333333333333,1.6308388888888892,1.171336528237407,-1.1670476610275151,0
2006-12-27 15:00:00,0.3332,1.5351555555555556,1.179964788661035,-1.0186367992552343,0
2006-12-27 16:00:00,0.2968,1.4037416666666667,1.132002926168958,-0.9778611354061547,0
2006-12-27 17:00:00,0.5012666666666666,1.285363888888889,1.0671560883489222,-0.7347540165706765,0
2006-12-27 18:00:00,1.8244,1.226101388888889,0.990220445884286,0.6042074909661341,0
2006-12-27 19:00:00,1.7362666666666666,1.1720291666666667,0.9201592518286481,0.6131954864102939,0
2006-12-27 20:00:00,2.3531,1.1251166666666668,0.8207614498650344,1.4961513281785617,0
2006-12-27 21:00:00,1.3297333333333334,1.0697555555555553,0.7550205572059315,0.34433205201705425,0
2006-12-27 22:00:00,1.0835,1.0789180555555555,0.753743207465203,0.006078919715712202,0
2006-12-27 23:00:00,0.3535,1.0616388888888888,0.7658323945156313,-0.9246656239147052,0
2006-12-28 00:00:00,1.0185333333333333,1.0839541666666668,0.7559769989735572,-0.08653812671835244,0
2006-12-28 01:00:00,0.2777333333333333,1.0749652777777778,0.7645375263049122,-1.042763653862156,0
2006-12-28 02:00:00,0.3161666666666666,1.068159722222222,0.7707700929156927,-0.9756386015327777,0
2006-12-28 03:00:00,0.2988,1.0621041666666666,0.7764359965542438,-0.983087041371272,0
2006-12-28 04:00:00,0.3101,1.0552736111111112,0.7825315359964208,-0.952260166949386,0
2006-12-28 05:00:00,0.2894,1.0241430555555555,0.7980174190511828,-0.920710548435323,0
2006-12-28 06:00:00,0.2925666666666666,1.0165666666666666,0.8043020298779019,-0.9001593594260948,0
2006-12-28 07:00:00,1.0433333333333334,0.9746277777777776,0.7737411949608223,0.08879655885329285,0
2006-12-28 08:00:00,2.5357333333333334,0.9900861111111111,0.8017507833127986,1.9278399901721037,0
2006-12-28 09:00:00,1.3215333333333334,0.9481097222222222,0.7535269832212016,0.4955676696736033,0
2006-12-28 10:00:00,0.3260666666666666,0.8651555555555556,0.7042566790710024,-0.7654721707432165,0
2006-12-28 11:00:00,0.2799333333333333,0.8220027777777777,0.7071797867679892,-0.766522820062285,0
2006-12-28 12:00:00,0.271,0.7883611111111111,0.7136275064337296,-0.7249736122092083,0
2006-12-28 13:00:00,0.6986333333333333,0.806463888888889,0.7052129871795108,-0.1529049485983269,0
2006-12-28 14:00:00,1.8085666666666669,0.8708277777777779,0.7237829433929428,1.2956078855533202,0
2006-12-28 15:00:00,1.5743333333333334,0.9225416666666666,0.7280263026284519,0.8952858767786973,0
2006-12-28 16:00:00,1.5589666666666666,0.9751319444444445,0.726445165049701,0.8036872572237136,0
2006-12-28 17:00:00,2.432533333333333,1.0556013888888889,0.77688569583571,1.7723739178428994,0
2006-12-28 18:00:00,2.5439,1.0855805555555555,0.8205007294604322,1.777353013937534,0
2006-12-28 19:00:00,2.8485,1.131923611111111,0.8875232156984946,1.9341199852872768,0
2006-12-28 20:00:00,2.1167666666666665,1.1220763888888887,0.8746019812197746,1.1373062251591524,0
2006-12-28 21:00:00,5.035333333333333,1.2764763888888888,1.1848990464133369,3.1723014343056657,1
2006-12-28 22:00:00,3.2142,1.3652555555555557,1.2479556045331415,1.4815787017809274,0
2006-12-28 23:00:00,2.131333333333333,1.4393319444444443,1.238013376594137,0.5589611566174139,0
2006-12-29 00:00:00,1.409333333333333,1.4556152777777778,1.2348039572141076,-0.03748120839267739,0
2006-12-29 01:00:00,1.9941666666666669,1.5271333333333335,1.2131331057516075,0.3849811130527006,0
2006-12-29 02:00:00,2.1516333333333337,1.603611111111111,1.1911284750293623,0.4600865764784218,0
2006-12-29 03:00:00,2.4526666666666666,1.6933555555555557,1.1694883263526186,0.6492677985758423,0
2006-12-29 04:00:00,2.471433333333333,1.7834111111111113,1.1412147755057047,0.6028858344542023,0
2006-12-29 05:00:00,2.3861,1.870773611111111,1.1014324371129462,0.46786926871307016,0
2006-12-29 06:00:00,2.4389,1.9602041666666665,1.0538255602475992,0.4542457987267479,0
2006-12-29 07:00:00,3.8387666666666656,2.0766805555555554,1.101488205235148,1.5997321648441405,0
2006-12-29 08:00:00,3.6947666666666663,2.1249736111111113,1.1469591947801572,1.3686564114048054,0
2006-12-29 09:00:00,3.4349,2.2130305555555556,1.163599145202759,1.0500776401236798,0
